MovieID,Occupation,avg(Rating)
3006,17,3.7555555555555555
3498,0,3.7555555555555555
1682,7,3.75531914893617
349,17,3.75531914893617
2353,17,3.75531914893617
2617,10,3.7551020408163267
2078,17,3.7551020408163267
261,4,3.7551020408163267
1748,0,3.7551020408163267
493,4,3.7547169811320753
1092,14,3.7547169811320753
3510,12,3.7547169811320753
345,4,3.7547169811320753
3499,2,3.7547169811320753
2291,16,3.754385964912281
2700,14,3.754385964912281
2959,7,3.7540983606557377
1673,20,3.7540983606557377
2302,7,3.753968253968254
1968,16,3.753846153846154
3510,17,3.753846153846154
1923,20,3.7534246575342465
337,7,3.7534246575342465
1957,0,3.7532467532467533
596,0,3.7532467532467533
1721,14,3.7532467532467533
2080,1,3.7529411764705882
1959,1,3.7529411764705882
588,17,3.752577319587629
480,12,3.7524271844660193
1466,0,3.7523809523809524
2599,17,3.7523809523809524
3175,0,3.7512437810945274
2237,17,3.75
2714,14,3.75
1527,8,3.75
3700,17,3.75
3679,3,3.75
2932,3,3.75
3014,1,3.75
1865,20,3.75
2204,16,3.75
3727,3,3.75
1929,12,3.75
2301,10,3.75
3658,1,3.75
1694,4,3.75
2988,16,3.75
1946,3,3.75
259,12,3.75
1620,9,3.75
543,6,3.75
34,8,3.75
1101,9,3.75
2971,16,3.75
3167,6,3.75
900,9,3.75
3538,0,3.75
1196,9,3.75
477,3,3.75
3181,6,3.75
2353,11,3.75
3159,5,3.75
2029,20,3.75
2219,0,3.75
333,9,3.75
2919,5,3.75
851,3,3.75
2989,2,3.75
2009,11,3.75
2862,18,3.75
1332,14,3.75
2734,8,3.75
538,2,3.75
2478,10,3.75
111,18,3.75
1194,20,3.75
390,4,3.75
3894,1,3.75
1429,19,3.75
1604,17,3.75
3920,16,3.75
3795,16,3.75
596,20,3.75
1224,19,3.75
39,18,3.75
3790,12,3.75
205,2,3.75
3189,11,3.75
2519,10,3.75
2398,9,3.75
1348,7,3.75
1345,18,3.75
247,1,3.75
2042,9,3.75
1880,12,3.75
2624,2,3.75
2321,16,3.75
168,10,3.75
2749,13,3.75
18,18,3.75
3259,10,3.75
3512,5,3.75
627,17,3.75
2996,9,3.75
3852,11,3.75
1414,1,3.75
1150,12,3.75
422,1,3.75
934,15,3.75
3738,20,3.75
2148,11,3.75
2068,7,3.75
3524,5,3.75
2140,13,3.75
3342,12,3.75
1810,15,3.75
973,13,3.75
2204,17,3.75
1111,0,3.75
2912,1,3.75
3873,6,3.75
1186,19,3.75
3034,0,3.75
2496,11,3.75
1060,10,3.75
837,6,3.75
194,15,3.75
3444,18,3.75
1385,18,3.75
2005,10,3.75
3952,0,3.75
2677,14,3.75
1929,16,3.75
1921,6,3.75
1047,9,3.75
3671,10,3.75
1301,2,3.75
3681,5,3.75
2070,13,3.75
3420,5,3.75
3514,12,3.75
1337,5,3.75
3702,7,3.75
3112,5,3.75
1029,7,3.75
308,3,3.75
3605,1,3.75
265,10,3.75
2780,18,3.75
14,5,3.75
1729,13,3.75
596,18,3.75
486,3,3.75
3309,7,3.75
2959,9,3.75
515,14,3.75
68,12,3.75
3494,20,3.75
2057,11,3.75
1931,11,3.75
2780,20,3.75
522,19,3.75
74,17,3.75
1759,4,3.75
3211,1,3.75
2488,16,3.75
3613,5,3.75
733,6,3.75
3501,9,3.75
3490,20,3.75
2813,17,3.75
1804,2,3.75
101,6,3.75
2370,13,3.75
2697,2,3.75
2761,14,3.75
3737,3,3.75
175,3,3.75
1404,6,3.75
100,6,3.75
2457,18,3.75
1845,5,3.75
3606,12,3.75
498,1,3.75
2013,4,3.75
2690,11,3.75
2690,14,3.75
735,12,3.75
801,7,3.75
1013,12,3.75
149,7,3.75
412,3,3.75
1188,10,3.75
1249,11,3.75
3947,12,3.75
3417,20,3.75
3355,6,3.75
3851,7,3.75
2104,6,3.75
1034,14,3.75
3950,7,3.75
3896,16,3.75
2160,17,3.75
3738,1,3.75
3744,10,3.75
3365,4,3.75
2407,13,3.75
2921,19,3.75
229,12,3.75
461,3,3.75
3720,6,3.75
3731,1,3.75
2086,2,3.75
1694,5,3.75
1011,3,3.75
3069,20,3.75
2210,16,3.75
2728,19,3.75
2045,1,3.75
253,19,3.75
3005,9,3.75
1496,1,3.75
1162,11,3.75
3719,1,3.75
3183,0,3.75
948,13,3.75
3265,3,3.75
3078,15,3.75
3759,0,3.75
1275,4,3.75
3409,9,3.75
2297,15,3.75
1020,19,3.75
1587,9,3.75
2738,7,3.75
900,17,3.75
183,0,3.75
3741,15,3.75
846,1,3.75
3135,12,3.75
1629,12,3.75
1241,20,3.75
2757,6,3.75
2005,18,3.75
3261,19,3.75
2848,20,3.75
3366,0,3.75
3182,19,3.75
3599,14,3.75
1069,15,3.75
299,13,3.75
1179,15,3.75
3755,15,3.75
1057,13,3.75
3071,6,3.75
1154,20,3.75
3930,19,3.75
161,7,3.75
982,2,3.75
2248,18,3.75
3733,9,3.75
2729,14,3.75
2594,0,3.75
1398,2,3.75
2551,20,3.75
879,18,3.75
1016,12,3.75
1296,9,3.75
1285,18,3.75
1401,15,3.75
1695,1,3.75
3660,12,3.75
896,2,3.75
3406,12,3.75
2206,14,3.75
1611,3,3.75
2363,2,3.75
2436,1,3.75
2271,3,3.75
331,20,3.75
2496,9,3.75
1483,6,3.75
3175,4,3.75
125,11,3.75
848,11,3.75
361,5,3.75
3375,3,3.75
77,4,3.75
151,19,3.75
1321,1,3.75
2089,5,3.75
2138,6,3.75
85,19,3.75
2682,16,3.75
1066,11,3.75
842,18,3.75
3252,14,3.75
3742,11,3.75
365,3,3.75
191,6,3.75
2236,5,3.75
3566,5,3.75
3097,2,3.75
3396,20,3.75
249,15,3.75
3168,10,3.75
3613,14,3.75
2212,5,3.75
3547,7,3.75
1061,10,3.75
1466,9,3.75
1922,3,3.75
2377,18,3.75
1409,11,3.75
3466,11,3.75
3910,3,3.75
2583,16,3.75
3098,10,3.75
2915,9,3.75
2687,16,3.75
2212,18,3.75
1537,9,3.75
246,9,3.75
3096,13,3.75
1012,3,3.75
3363,18,3.75
3789,17,3.75
2423,19,3.75
2797,5,3.75
3097,17,3.75
2432,13,3.75
1895,9,3.75
1611,5,3.75
3613,7,3.75
522,16,3.75
1564,20,3.75
117,16,3.75
662,12,3.75
2087,3,3.75
2420,6,3.75
3806,18,3.75
1236,12,3.75
1393,4,3.75
2371,10,3.75
1754,5,3.75
3548,11,3.75
897,2,3.75
1357,11,3.75
2682,12,3.75
1684,20,3.75
2644,19,3.75
3044,2,3.75
3371,7,3.75
3556,16,3.75
1518,18,3.75
104,18,3.75
3379,6,3.75
893,7,3.75
1190,5,3.75
959,17,3.75
3736,7,3.75
1241,1,3.75
2057,6,3.75
3571,15,3.75
2625,19,3.75
901,15,3.75
104,12,3.75
934,18,3.75
3760,14,3.75
3127,2,3.75
1085,6,3.75
2014,10,3.75
1794,12,3.75
453,9,3.75
882,3,3.75
121,20,3.75
941,10,3.75
3537,4,3.75
2058,13,3.75
802,9,3.75
428,18,3.75
946,9,3.75
568,16,3.75
425,0,3.75
2757,1,3.75
328,10,3.75
123,7,3.75
635,20,3.75
3487,17,3.75
2204,20,3.75
1373,13,3.75
1344,10,3.75
3720,1,3.75
1255,19,3.75
465,3,3.75
1962,11,3.75
222,5,3.75
784,15,3.75
2533,11,3.75
3790,4,3.75
1105,10,3.75
3044,12,3.75
459,12,3.75
1689,18,3.75
117,12,3.75
3635,11,3.75
3466,20,3.75
1205,18,3.75
3483,9,3.75
2570,16,3.75
3168,20,3.75
156,20,3.75
3281,20,3.75
1025,4,3.75
70,9,3.75
2425,14,3.75
3934,17,3.75
364,12,3.75
848,6,3.75
2132,5,3.75
2114,16,3.75
2032,1,3.75
3420,18,3.75
1113,17,3.75
2495,4,3.75
1095,10,3.75
3718,7,3.75
1392,1,3.75
117,5,3.75
3538,11,3.75
3200,3,3.75
3613,3,3.75
3795,12,3.75
272,7,3.75
3871,6,3.75
2554,2,3.75
1184,3,3.75
141,9,3.75
565,12,3.75
1859,4,3.75
551,0,3.75
2946,3,3.75
2993,11,3.75
1392,14,3.75
3576,18,3.75
991,12,3.75
1695,16,3.75
949,18,3.75
1897,2,3.75
3720,2,3.75
3210,2,3.75
929,7,3.75
1370,13,3.75
1354,20,3.75
2058,8,3.75
2184,17,3.75
3379,20,3.75
2330,17,3.75
3788,3,3.75
213,19,3.75
2991,12,3.75
3364,12,3.75
322,5,3.75
2644,5,3.75
1936,4,3.75
2125,3,3.75
3929,11,3.75
2766,0,3.75
1236,17,3.75
69,18,3.75
2439,13,3.75
316,14,3.75
2401,17,3.75
3093,4,3.75
521,6,3.75
766,7,3.75
2725,7,3.75
423,10,3.75
3150,20,3.75
2589,17,3.75
3477,9,3.75
2940,3,3.75
2924,14,3.75
3283,0,3.75
722,6,3.75
2967,12,3.75
1932,4,3.75
2919,19,3.75
986,20,3.75
973,3,3.75
808,14,3.75
3357,2,3.75
2033,19,3.75
3742,10,3.75
1567,4,3.75
3910,6,3.75
1125,19,3.75
3370,6,3.75
422,6,3.75
537,13,3.75
2671,13,3.75
390,16,3.75
610,16,3.75
2659,7,3.75
3078,10,3.75
3804,17,3.75
2421,9,3.75
3071,7,3.75
3943,10,3.75
3672,6,3.75
2939,17,3.75
1161,17,3.75
581,19,3.75
1840,13,3.75
2080,5,3.75
3361,17,3.75
2975,2,3.75
55,2,3.75
1810,13,3.75
952,0,3.75
2585,20,3.75
299,3,3.75
2929,3,3.75
1124,1,3.75
1129,11,3.75
2401,15,3.75
278,1,3.75
492,10,3.75
2280,0,3.75
969,8,3.75
300,19,3.75
3659,12,3.75
1015,5,3.75
1876,9,3.75
976,13,3.75
3121,0,3.75
2144,16,3.75
802,18,3.75
1845,14,3.75
1306,0,3.75
3435,15,3.75
1185,18,3.75
586,9,3.75
3836,16,3.75
3310,7,3.75
2943,14,3.75
1472,16,3.75
3547,17,3.75
971,9,3.75
2418,3,3.75
335,0,3.75
442,9,3.75
3577,16,3.75
1821,12,3.75
1306,7,3.75
103,7,3.75
322,17,3.75
1016,9,3.75
3364,1,3.75
1042,15,3.75
3823,3,3.75
2963,0,3.75
3019,7,3.75
2944,10,3.75
748,13,3.75
1892,13,3.75
2645,17,3.75
534,19,3.75
1663,13,3.75
952,17,3.75
3535,19,3.75
2820,12,3.75
456,17,3.75
3807,7,3.75
2952,19,3.75
647,18,3.75
3637,20,3.75
1261,6,3.75
1964,19,3.75
523,14,3.75
2346,11,3.75
974,0,3.75
2075,20,3.75
900,15,3.75
2609,15,3.75
3444,5,3.75
555,3,3.75
1932,3,3.75
3349,0,3.75
3281,7,3.75
3265,16,3.75
3614,15,3.75
3620,3,3.75
1472,7,3.75
1650,2,3.75
3479,3,3.75
1209,11,3.75
2970,17,3.75
3118,14,3.75
2099,16,3.75
236,15,3.75
2474,19,3.75
469,4,3.75
2924,0,3.75
1913,7,3.75
2665,20,3.75
475,19,3.75
1750,1,3.75
2106,12,3.75
2261,6,3.75
3141,2,3.75
2938,6,3.75
1054,3,3.75
3359,19,3.75
2488,4,3.75
2580,18,3.75
3870,20,3.75
616,15,3.75
1056,7,3.75
1034,17,3.75
3713,7,3.75
3168,19,3.75
269,2,3.75
1046,15,3.75
2434,14,3.75
1095,9,3.75
521,18,3.75
2490,13,3.75
151,11,3.75
766,12,3.75
1678,15,3.75
175,15,3.75
524,18,3.75
3896,3,3.75
1171,5,3.75
3551,19,3.75
409,17,3.75
3795,3,3.75
3361,2,3.75
1639,18,3.75
2983,3,3.75
2287,5,3.75
862,7,3.75
1273,12,3.75
2937,12,3.75
3153,13,3.75
3244,13,3.75
1286,16,3.75
1274,18,3.75
1865,10,3.75
1015,13,3.75
1425,12,3.75
474,11,3.75
3831,12,3.75
2312,5,3.75
2439,15,3.75
3051,9,3.75
3142,17,3.75
1840,16,3.75
2983,11,3.75
3929,4,3.75
2272,16,3.75
320,4,3.75
417,3,3.75
2634,11,3.75
3622,3,3.75
1484,6,3.75
3301,2,3.75
2841,12,3.75
2747,6,3.75
2505,13,3.75
536,16,3.75
750,8,3.75
340,10,3.75
3724,3,3.75
681,0,3.75
3327,16,3.75
1879,7,3.75
765,5,3.75
1184,11,3.75
141,18,3.75
722,0,3.75
104,19,3.75
1051,2,3.75
3069,0,3.75
2181,17,3.75
1653,3,3.75
1769,18,3.75
1235,18,3.75
1889,17,3.75
1754,19,3.75
3492,1,3.75
2280,16,3.75
1951,6,3.75
3153,11,3.75
3351,0,3.75
2310,6,3.75
204,11,3.75
161,19,3.75
3870,13,3.75
1253,9,3.75
1093,10,3.75
2436,14,3.75
1631,1,3.75
1670,7,3.75
3173,18,3.75
1594,0,3.75
3498,6,3.75
1962,5,3.75
1305,3,3.75
1399,14,3.75
2837,0,3.75
431,17,3.75
1257,1,3.75
2021,8,3.75
3903,15,3.75
1337,17,3.75
3360,13,3.75
2280,6,3.75
1356,8,3.75
467,12,3.75
1104,9,3.75
2946,18,3.75
2752,9,3.75
3096,0,3.75
468,6,3.75
3628,1,3.75
1892,18,3.75
3412,15,3.75
2750,3,3.75
1103,18,3.75
421,14,3.75
1721,13,3.75
341,20,3.75
3230,6,3.75
1921,0,3.75
2495,3,3.75
2406,13,3.75
1938,14,3.75
2952,11,3.75
2140,8,3.75
3844,10,3.75
322,14,3.75
491,15,3.75
2400,1,3.75
1210,20,3.748031496062992
3526,7,3.746987951807229
2137,4,3.7468354430379747
597,17,3.746268656716418
474,14,3.746031746031746
3793,14,3.746031746031746
380,17,3.746031746031746
1641,14,3.746031746031746
1694,0,3.746031746031746
3253,4,3.745664739884393
2333,7,3.7454545454545456
1678,4,3.7454545454545456
32,16,3.7454545454545456
1580,5,3.7450980392156863
1357,7,3.7450980392156863
345,7,3.7450980392156863
1297,7,3.7450980392156863
539,7,3.7450980392156863
32,6,3.74468085106383
3244,7,3.744186046511628
3448,0,3.744186046511628
431,7,3.744186046511628
1035,2,3.744186046511628
2949,12,3.744186046511628
2321,17,3.744186046511628
2243,2,3.744186046511628
1245,7,3.7435897435897436
2395,14,3.7435897435897436
349,6,3.7435897435897436
377,10,3.7435897435897436
733,14,3.7435897435897436
2096,7,3.7435897435897436
3702,17,3.743362831858407
1183,0,3.743119266055046
3576,17,3.742857142857143
1227,7,3.742857142857143
45,20,3.742857142857143
553,16,3.742857142857143
3256,3,3.742857142857143
3418,1,3.742857142857143
2000,2,3.742857142857143
2333,0,3.742857142857143
1270,19,3.742857142857143
2087,17,3.742857142857143
3072,4,3.742857142857143
2542,2,3.742857142857143
2076,0,3.742574257425743
1678,1,3.7419354838709675
3448,16,3.7419354838709675
3194,1,3.7419354838709675
900,7,3.7419354838709675
1019,20,3.7419354838709675
125,2,3.7419354838709675
3624,10,3.7419354838709675
1680,20,3.7419354838709675
3204,7,3.7419354838709675
551,12,3.7413793103448274
1029,0,3.7411764705882353
3424,7,3.7411764705882353
2916,14,3.7410714285714284
1275,16,3.740740740740741
2076,16,3.740740740740741
1380,6,3.740740740740741
1673,11,3.740740740740741
3418,5,3.740740740740741
1077,17,3.740740740740741
2916,18,3.740740740740741
2690,4,3.740740740740741
249,7,3.740740740740741
2117,17,3.740740740740741
2243,3,3.740740740740741
3526,0,3.7403846153846154
2716,20,3.7403846153846154
562,1,3.74
2391,0,3.74
2739,1,3.74
1125,14,3.739130434782609
2407,5,3.739130434782609
1049,16,3.739130434782609
3168,14,3.739130434782609
2841,2,3.739130434782609
2355,11,3.739130434782609
2993,16,3.739130434782609
69,12,3.739130434782609
3681,1,3.739130434782609
934,17,3.739130434782609
165,5,3.739130434782609
2139,0,3.739130434782609
1347,16,3.739130434782609
2686,6,3.739130434782609
3366,7,3.739130434782609
3361,0,3.739130434782609
3932,1,3.739130434782609
3384,7,3.739130434782609
296,9,3.739130434782609
3384,17,3.739130434782609
2243,7,3.7387387387387387
2081,0,3.7384615384615385
62,0,3.7384615384615385
454,12,3.738095238095238
2302,12,3.737704918032787
3386,17,3.737704918032787
480,4,3.7371273712737128
1378,5,3.736842105263158
1914,16,3.736842105263158
861,2,3.736842105263158
62,3,3.736842105263158
2917,3,3.736842105263158
2739,12,3.736842105263158
339,10,3.736842105263158
3653,0,3.736842105263158
529,12,3.736842105263158
2273,6,3.736842105263158
2085,6,3.736842105263158
991,4,3.736842105263158
3363,15,3.736842105263158
2099,1,3.736842105263158
2137,14,3.736842105263158
3873,0,3.736842105263158
3653,7,3.736842105263158
1952,3,3.736842105263158
2433,3,3.736842105263158
2118,20,3.736842105263158
1645,5,3.736842105263158
1078,2,3.736842105263158
175,7,3.736842105263158
2085,3,3.736842105263158
1959,7,3.736842105263158
2852,1,3.736842105263158
1096,17,3.736842105263158
3505,20,3.736842105263158
3654,20,3.736842105263158
940,4,3.736842105263158
1824,0,3.736842105263158
3105,7,3.736111111111111
3255,14,3.7358490566037736
539,12,3.7358490566037736
3675,1,3.735294117647059
1240,10,3.735294117647059
2174,2,3.735294117647059
934,0,3.735294117647059
3552,3,3.735294117647059
3546,0,3.735294117647059
3952,20,3.735294117647059
1958,4,3.735294117647059
1678,2,3.735294117647059
2971,0,3.735294117647059
3210,20,3.7346938775510203
3386,20,3.7346938775510203
2662,0,3.734375
342,1,3.734375
1957,7,3.734042553191489
2406,19,3.7333333333333334
1694,12,3.7333333333333334
2863,7,3.7333333333333334
2273,0,3.7333333333333334
1094,16,3.7333333333333334
2096,0,3.7333333333333334
1019,15,3.7333333333333334
1615,17,3.7333333333333334
2108,14,3.7333333333333334
941,7,3.7333333333333334
3067,17,3.7333333333333334
942,2,3.7333333333333334
1994,18,3.7333333333333334
2908,19,3.7333333333333334
1611,20,3.7333333333333334
507,12,3.7333333333333334
2013,3,3.7333333333333334
3153,2,3.7333333333333334
2273,5,3.7333333333333334
1259,13,3.7333333333333334
1297,3,3.7333333333333334
2096,14,3.7333333333333334
1080,5,3.7333333333333334
1227,4,3.7333333333333334
2112,14,3.7333333333333334
3869,10,3.7333333333333334
551,11,3.7333333333333334
1645,18,3.7333333333333334
2166,14,3.7333333333333334
1959,9,3.7333333333333334
1396,16,3.7333333333333334
1732,14,3.7333333333333334
508,3,3.7333333333333334
3111,4,3.7333333333333334
3503,12,3.7333333333333334
1643,12,3.7333333333333334
3060,0,3.7333333333333334
2340,2,3.7333333333333334
1673,15,3.7333333333333334
3060,15,3.7333333333333334
3296,20,3.7333333333333334
1023,1,3.7333333333333334
1356,12,3.7327586206896552
2288,0,3.732673267326733
1356,17,3.732394366197183
1500,0,3.732394366197183
2916,6,3.732394366197183
3751,2,3.732142857142857
2108,0,3.731958762886598
3526,16,3.731707317073171
3104,16,3.731707317073171
1265,9,3.731707317073171
2302,1,3.731707317073171
1982,4,3.7313432835820897
2700,17,3.7311827956989245
2889,17,3.730769230769231
1171,2,3.730769230769231
1124,16,3.730769230769231
1955,0,3.730769230769231
733,11,3.730769230769231
3863,6,3.730769230769231
1797,4,3.730769230769231
2528,2,3.730769230769231
1249,1,3.730769230769231
2006,17,3.730769230769231
2687,12,3.730769230769231
3093,1,3.730769230769231
3255,1,3.730337078651685
1580,15,3.7301587301587302
3361,12,3.7301587301587302
1663,16,3.72972972972973
3896,4,3.72972972972973
902,20,3.72972972972973
1527,15,3.72972972972973
1127,2,3.7294117647058824
3210,4,3.7294117647058824
1914,4,3.7291666666666665
1103,7,3.7291666666666665
2916,15,3.7288135593220337
1374,14,3.7285714285714286
628,0,3.7285714285714286
2872,19,3.727272727272727
2243,0,3.727272727272727
1120,5,3.727272727272727
3039,9,3.727272727272727
805,3,3.727272727272727
509,0,3.727272727272727
1281,0,3.727272727272727
1372,13,3.727272727272727
3167,1,3.727272727272727
781,0,3.727272727272727
2289,13,3.727272727272727
373,14,3.727272727272727
348,11,3.727272727272727
3398,12,3.727272727272727
1884,19,3.727272727272727
36,9,3.727272727272727
262,0,3.727272727272727
3638,10,3.727272727272727
3658,0,3.727272727272727
1042,6,3.727272727272727
471,15,3.727272727272727
3461,3,3.727272727272727
553,1,3.727272727272727
943,1,3.727272727272727
1081,15,3.727272727272727
947,4,3.727272727272727
2565,10,3.727272727272727
1078,12,3.727272727272727
1939,4,3.727272727272727
2424,5,3.727272727272727
247,11,3.727272727272727
1873,1,3.727272727272727
3450,12,3.727272727272727
1955,12,3.727272727272727
3384,3,3.727272727272727
1120,20,3.727272727272727
490,6,3.727272727272727
2570,7,3.727272727272727
2863,6,3.727272727272727
3450,9,3.727272727272727
3763,9,3.727272727272727
2455,3,3.727272727272727
932,20,3.727272727272727
3733,20,3.727272727272727
3362,18,3.727272727272727
1938,1,3.727272727272727
1643,15,3.727272727272727
2922,17,3.727272727272727
3071,11,3.727272727272727
2912,16,3.727272727272727
3018,14,3.727272727272727
1845,1,3.727272727272727
1186,12,3.727272727272727
1258,9,3.727272727272727
1372,10,3.727272727272727
16,15,3.727272727272727
425,20,3.727272727272727
1271,7,3.727272727272727
155,0,3.727272727272727
3545,9,3.727272727272727
2437,1,3.727272727272727
1480,16,3.727272727272727
848,7,3.727272727272727
2029,4,3.727272727272727
3599,3,3.727272727272727
2583,3,3.727272727272727
2181,4,3.727272727272727
1209,4,3.727272727272727
412,6,3.727272727272727
376,10,3.727272727272727
3360,20,3.727272727272727
1476,15,3.727272727272727
353,10,3.727272727272727
2009,13,3.727272727272727
3771,16,3.727272727272727
25,11,3.727272727272727
3100,0,3.727272727272727
2301,3,3.727272727272727
2991,4,3.727272727272727
2585,4,3.727272727272727
2488,2,3.727272727272727
1295,6,3.727272727272727
481,15,3.727272727272727
3725,20,3.727272727272727
1954,18,3.727272727272727
1940,20,3.727272727272727
852,13,3.727272727272727
663,17,3.727272727272727
2081,7,3.727272727272727
3527,18,3.727272727272727
802,5,3.727272727272727
2346,2,3.727272727272727
2924,7,3.727272727272727
1643,20,3.727272727272727
2454,3,3.727272727272727
3788,4,3.727272727272727
1321,17,3.727272727272727
531,20,3.727272727272727
1673,18,3.727272727272727
1608,6,3.727272727272727
1913,1,3.727272727272727
1333,20,3.727272727272727
1061,3,3.727272727272727
2987,4,3.7265625
1527,12,3.7265625
3104,1,3.725806451612903
3104,0,3.7254901960784315
377,3,3.7254901960784315
1573,10,3.725
2144,20,3.725
349,2,3.725
2288,16,3.725
223,7,3.725
2087,0,3.725
1103,1,3.725
2064,12,3.725
3624,17,3.7246376811594204
2750,7,3.7241379310344827
3735,17,3.7241379310344827
3786,4,3.7241379310344827
3508,1,3.7241379310344827
3105,12,3.7241379310344827
2550,0,3.7241379310344827
3275,4,3.7241379310344827
2949,20,3.7241379310344827
1957,12,3.7241379310344827
1285,16,3.7241379310344827
1095,16,3.7241379310344827
300,4,3.723404255319149
2706,0,3.7231638418079096
3448,12,3.723076923076923
1965,5,3.7222222222222223
3066,16,3.7222222222222223
1948,16,3.7222222222222223
3675,2,3.7222222222222223
2442,0,3.7222222222222223
1721,12,3.7222222222222223
1356,7,3.7222222222222223
2137,0,3.7222222222222223
1350,14,3.7222222222222223
3098,1,3.7222222222222223
514,12,3.7222222222222223
480,0,3.7222222222222223
2015,14,3.7222222222222223
2664,13,3.7222222222222223
357,5,3.7222222222222223
2125,2,3.7222222222222223
3159,1,3.7222222222222223
2916,12,3.7222222222222223
1290,4,3.7222222222222223
2518,14,3.7222222222222223
3071,20,3.7222222222222223
2371,7,3.7222222222222223
2739,14,3.7222222222222223
1345,3,3.7222222222222223
2302,10,3.7222222222222223
3952,14,3.7222222222222223
2310,7,3.7222222222222223
1914,6,3.7222222222222223
293,1,3.721311475409836
3362,12,3.7209302325581395
902,0,3.7209302325581395
329,16,3.7209302325581395
1345,0,3.7209302325581395
353,2,3.7209302325581395
1476,7,3.7209302325581395
2664,7,3.7205882352941178
1907,0,3.7205882352941178
2952,0,3.72
2065,16,3.72
3526,11,3.72
2490,5,3.72
2291,9,3.72
3175,2,3.72
10,6,3.72
3793,16,3.72
342,17,3.72
1029,14,3.72
2348,4,3.72
3706,4,3.72
3397,2,3.72
2310,4,3.72
3747,0,3.72
2161,14,3.72
3685,14,3.72
1645,6,3.72
2470,5,3.72
1485,6,3.72
2109,1,3.719298245614035
52,0,3.719298245614035
2529,7,3.719178082191781
314,7,3.71875
2583,0,3.71875
477,0,3.71875
2750,1,3.71875
3733,0,3.71875
1333,1,3.71875
2424,3,3.71875
62,12,3.71875
2096,20,3.71875
3505,1,3.71875
1393,15,3.71875
2115,3,3.71875
471,17,3.71875
1648,4,3.71875
428,7,3.71875
2160,0,3.7184466019417477
3160,7,3.7181818181818183
3526,12,3.717948717948718
3104,12,3.717948717948718
2278,2,3.717948717948718
1968,15,3.717948717948718
1407,4,3.7177914110429446
3386,7,3.7176470588235295
1125,7,3.717391304347826
1517,6,3.717391304347826
2403,4,3.717391304347826
2085,7,3.7169811320754715
52,4,3.7169811320754715
1019,17,3.7169811320754715
1994,17,3.7169811320754715
364,20,3.716666666666667
539,4,3.716535433070866
3039,1,3.716417910447761
1958,0,3.7162162162162162
866,4,3.7162162162162162
3635,7,3.7162162162162162
